gisid,landarea,buildingvalue,landvalue,owner_name,geometry,pct_bldg
132-28,4200,1978400,1361300,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1147891937072, -71.1148644894488, -71.1149082503884, -71.1150461349913, -71.1150546703899, -71.1149367615496, -71.1147891937072, 42.3697009853971, 42.3695386510484, 42.3694441269505, 42.3694802340312, 42.3694823480936, 42.3697391830895, 42.3697009853971)))",0.5923885378926251
157-4,5279,546900,1771900,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1185201874675, -71.1185518535389, -71.118551971855, -71.1187191835806, -71.1186857717129, -71.1185680676884, -71.1185201874675, 42.3807240069217, 42.3804014918133, 42.3804002848155, 42.3804077267145, 42.3807314160286, 42.3807262237274, 42.3807240069217)))",0.235854752458168
144-1,1268768,275279099,724720900,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.112786608243, -71.1127406521193, -71.1124434011599, -71.1124079800314, -71.1123984598358, -71.1123327389113, -71.1122676669738, -71.1127780595238, -71.112720878152, -71.1126884792528, -71.1131042558332, -71.1131777573744, -71.1131547538417, -71.1131452790466, -71.113676696415, -71.1136564659948, -71.1136417669726, -71.1136257839538, -71.1136005218583, -71.1134943227235, -71.1134366829076, -71.1133984800781, -71.1133620738685, -71.1129121370614, -71.1128455487071, -71.1127433486512, 
-71.1130470085823, -71.1131732167908, -71.11317833019, -71.1133825696858, -71.1137401972463, -71.1137665972472, -71.1139038939653, -71.1139221054386, -71.1139612581062, -71.1140479664831, -71.1141376851694, -71.1141481353239, -71.1142384868059, -71.1142452946539, -71.1142664918923, -71.1145207168923, -71.1145584846176, -71.1145628601801, -71.1145983249017, -71.1147028028477, -71.1146741069929, -71.1146076421381, -71.1144488351681, -71.1144228822012, -71.1143195423899, -71.1142692027424, -71.1142339426579, 
-71.114219373068, -71.1141749533589, -71.1141537983293, -71.1140652318394, -71.1139591948077, -71.113965139895, -71.1140867666059, -71.1144575508286, -71.1146574717869, -71.1147216366481, -71.1147682641884, -71.1148167089667, -71.1148401461728, -71.1149800242287, -71.1148781062087, -71.1145948899806, -71.1146175683539, -71.1148081846181, -71.1152070203405, -71.1156584003421, -71.1157876724884, -71.1158773469102, -71.1158987666185, -71.116130215879, -71.1161602615762, -71.11629886822, -71.1163421366636, 
-71.1165333393961, -71.1164839840881, -71.1164611209774, -71.1164437808201, -71.1164253186482, -71.1164238997577, -71.1164220367385, -71.1164201367083, -71.1164178665708, -71.1164155265727, -71.1164129603491, -71.1164101762219, -71.1164073920947, -71.1164043900641, -71.1164013880334, -71.1163981269276, -71.1163949028323, -71.1163916458876, -71.1163884259537, -71.1163849469446, -71.1160205411616, -71.1160048941497, -71.1163343914581, -71.1163454905339, -71.1163565854482, -71.1163674541367, -71.116378059589, 
-71.1163884799881, -71.1163912474753, -71.116393755887, -71.1163963013097, -71.1163986205063, -71.1164006847888, -71.1164027449101, -71.116404360902, -71.1164057178183, -71.1164071117454, -71.1163674150517, -71.1163184293742, -71.1163115653069, -71.1158795495432, -71.1145418867999, -71.114196935829, -71.1141884574238, -71.1141790495603, -71.1141684531614, -71.1141569643155, -71.1141537240871, -71.1141500439123, -71.1141461333003, -71.114141745731, -71.1141373539763, -71.1141325139037, -71.1141276780172, 
-71.114122574682, -71.1141172904777, -71.1141121829567, -71.1141068533696, -71.1141015607934, -71.1140962270201, -71.1140908932466, -71.1140860364299, -71.1140809205359, -71.1139910970768, -71.1136992242464, -71.1133050062413, -71.1129205032756, -71.1128317058091, -71.112786608243, 42.3805676213496, 42.380474881773, 42.3797213197646, 42.3796128096809, 42.379583964874, 42.3793587297049, 42.3791424149001, 42.3790563237054, 42.3788688484412, 42.3787624066493, 42.3785936733248, 42.3785637357184, 42.3784703599775, 
42.3784317970813, 42.3783280227601, 42.3782044990949, 42.3781145814224, 42.3779622318279, 42.3778990333564, 42.3776352458158, 42.3774923604617, 42.3774997782801, 42.377407043534, 42.377516665345, 42.3773243562959, 42.377012560224, 42.3769470382996, 42.3769220800907, 42.3769210922685, 42.3768816227906, 42.3768025600407, 42.3768733085148, 42.3772325566931, 42.3772806390553, 42.3773843591242, 42.3776158380244, 42.3778514430478, 42.3778796048219, 42.3781268741715, 42.3781454194748, 42.3781955698351, 
42.3788028614655, 42.3787940697817, 42.3787927124066, 42.3787852850288, 42.3787616243772, 42.3786846943074, 42.3785074791512, 42.3780754419875, 42.3780040091744, 42.3777319997855, 42.3775994295975, 42.3775066715362, 42.3774682331284, 42.3773542052204, 42.3772971947965, 42.377060907601, 42.3767765404499, 42.376748433669, 42.3767220870494, 42.3766458102788, 42.3771994104485, 42.3773773039481, 42.3775057454056, 42.3776396810657, 42.3777049312133, 42.377677958737, 42.3773970363643, 42.3766160582506, 
42.3766113869823, 42.376572208917, 42.3764898494968, 42.3763966605311, 42.3767442447965, 42.3769819063979, 42.3770382313701, 42.3776619079439, 42.3777422722559, 42.3781138701388, 42.3782292653879, 42.3787409858878, 42.3792141733612, 42.3794322506535, 42.3795879187712, 42.379733292881, 42.3797353462021, 42.3797373980423, 42.3797394497591, 42.3797415002419, 42.3797428644744, 42.3797449139698, 42.3797462767214, 42.3797476394728, 42.3797483154804, 42.379748991488, 42.3797496666316, 42.3797503418985, 
42.3797503310385, 42.3797503203018, 42.3797503087012, 42.3797243963973, 42.3798265607466, 42.3798475545651, 42.3798482775963, 42.3798496866299, 42.3798517809252, 42.379854560359, 42.3798573391747, 42.3798587204372, 42.3798601008358, 42.3798614813577, 42.3798635471425, 42.3798649260601, 42.3798669909809, 42.3798690544209, 42.379871116997, 42.3798731796965, 42.3802791969639, 42.3807276613831, 42.3807914380827, 42.3807749040945, 42.3807217228826, 42.3803089562873, 42.3802972655615, 42.3802862577352, 
42.3802759319393, 42.3802662891666, 42.3802635342303, 42.3802600918011, 42.3802580206336, 42.3802552618488, 42.3802531890672, 42.380251800799, 42.3802497265274, 42.380249023393, 42.3802476336345, 42.3802476165029, 42.3802475986262, 42.3802475808734, 42.3802482489995, 42.3802489171253, 42.380250272868, 42.3802516277415, 42.3803055217598, 42.3804808485176, 42.3807175721266, 42.3809508969829, 42.3807159802948, 42.3805676213496)))",0.2752790992752791
160-37,6996,6946700,7075400,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1177918676292, -71.1178608180149, -71.1181145546703, -71.1183003572129, -71.1182176172796, -71.1177918676292, 42.3723583475482, 42.3722042224884, 42.3722812131762, 42.3723380833679, 42.3724777565324, 42.3723583475482)))",0.4954108157836558
130-60,2550,0,600000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1141806151231, -71.1141864835447, -71.1141916196157, -71.1144251799862, -71.1144221246055, -71.1144187642013, -71.1141806151231, 42.3661131233673, 42.3660610055715, 42.3660136874548, 42.3660206448213, 42.3660665978839, 42.3661200961376, 42.3661131233673)))",0
157-20,13499,1873800,1274800,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1179324561706, -71.1177636201257, -71.1178084608464, -71.1178225578363, -71.1178924218961, -71.118146805263, -71.1181042572901, -71.1179324561706, 42.3803715018478, 42.3803633948316, 42.3799498754606, 42.3799506083085, 42.3799528984255, 42.3799647193197, 42.3803789324417, 42.3803715018478)))",0.5951216413644159
161-76,142208,43233100,45530100,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.118191349591, -71.1181371330547, -71.1180960208392, -71.1178054195899, -71.1177356938278, -71.1173947916671, -71.1177912155053, -71.1177963802622, -71.1178059613765, -71.1178342528674, -71.1178497054119, -71.1179572531057, -71.1180623425621, -71.1183320830825, -71.1188842791247, -71.1189182293085, -71.1189526232362, -71.1189870256048, -71.1190219090518, -71.1190570228037, -71.1190923585955, -71.1191279575634, -71.1191637456959, -71.1191998011327, -71.1192358403844, -71.1192157864541, 
-71.11918379594, -71.1191713903588, -71.119209744161, -71.1192134364431, -71.1192164214923, -71.1192178194384, -71.1192203234174, -71.1192219351361, -71.1192230616544, -71.119223526205, -71.1192230244844, -71.119222045823, -71.1192161571675, -71.1192097504306, -71.11920267759, -71.1191946467311, -71.1191859497667, -71.1191765496906, -71.119166446502, -71.1191556401999, -71.119144430959, -71.1189773586799, -71.1188642958836, -71.1188573139467, -71.118191349591, 42.3711646574835, 42.3711466135901, 
42.37121370692, 42.3711139550654, 42.3710903987422, 42.3709740142258, 42.3703229283872, 42.3703133412866, 42.3702955366354, 42.3702441706564, 42.3702154177844, 42.370250761989, 42.3702764936685, 42.3703432467931, 42.3704795373393, 42.3704892266397, 42.3704989722816, 42.3705073184631, 42.3705156662276, 42.3705226427069, 42.3705296199108, 42.3705359119566, 42.370541518599, 42.3705457540779, 42.370549989492, 42.3705828520009, 42.3706348835098, 42.370654736978, 42.3706644682115, 42.3706658524716, 42.370667920409, 
42.3706692970738, 42.3706713634186, 42.3706741128282, 42.3706775466502, 42.3706802922624, 42.3706837206945, 42.3706864615292, 42.3707118247234, 42.3707371862021, 42.3707625454753, 42.3707872155577, 42.3708118834343, 42.3708365489823, 42.3708612122016, 42.370885873092, 42.3709098466285, 42.3711905609373, 42.371376124828, 42.3713863645306, 42.3711646574835)))",0.48706107936622384
162-68,5547,153000,1317800,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.119651132831, -71.1197959787555, -71.1198873301901, -71.1199415523031, -71.1199973944919, -71.1200467442121, -71.1199220220548, -71.1198040956365, -71.119651132831, 42.3723048266094, 42.372138602996, 42.372178693961, 42.372202197745, 42.3722270788917, 42.3722485084746, 42.3724099967635, 42.3723643298516, 42.3723048266094)))",0.10402502039706282
162-68,5547,12934100,4952400,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.119651132831, -71.1197959787555, -71.1198873301901, -71.1199415523031, -71.1199973944919, -71.1200467442121, -71.1199220220548, -71.1198040956365, -71.119651132831, 42.3723048266094, 42.372138602996, 42.372178693961, 42.372202197745, 42.3722270788917, 42.3722485084746, 42.3724099967635, 42.3723643298516, 42.3723048266094)))",0.7231207894221899
160-30,14347,23906100,14370000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1174489629866, -71.117639797765, -71.1179494777342, -71.1177791475482, -71.1177031992486, -71.117682889467, -71.1174489629866, 42.3722659672395, 42.3718453864119, 42.3719239354542, 42.3723198882539, 42.3722969972641, 42.3723264285551, 42.3722659672395)))",0.624569901322235
159-1,981135,501362500,1000000000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.115198150305, -71.1155313733378, -71.115632991076, -71.1157177005805, -71.1157898644525, -71.1158580307136, -71.1159101215064, -71.1159796054439, -71.1160294852184, -71.1166079166517, -71.1167074463983, -71.1168095010025, -71.1175821700914, -71.1177724320109, -71.11826868067, -71.1183266328203, -71.1184276477521, -71.1184799827446, -71.1185329383985, -71.1185715930673, -71.1186118264471, -71.1186811415936, -71.118716156479, -71.1187387413557, -71.1187507260806, -71.1187542076336, 
-71.118748469189, -71.1187273141514, -71.1185878259199, -71.1185600494927, -71.1185328641625, -71.1184888857634, -71.1184377963803, -71.11837263516, -71.1183643854647, -71.1183547664566, -71.1183432682977, -71.1183301746332, -71.1183154978813, -71.1182991598846, -71.1182800749779, -71.1182588930032, -71.1182351615781, -71.1182098470602, -71.1181824724823, -71.1181614974644, -71.1181532187455, -71.1181475614107, -71.1178806826598, -71.1178508411335, -71.1178203047303, -71.1177892214858, -71.1177579656324, 
-71.1177262739676, -71.1176904003468, -71.1176547940776, -71.1176419921426, -71.1176189411919, -71.1175833556632, -71.117427905995, -71.1157052939993, -71.1153335201485, -71.115144295385, -71.1146324094949, -71.1146227265925, -71.1146140058964, -71.1146063952705, -71.1145995334984, -71.1145937817959, -71.1145892513532, -71.1145858723346, -71.1145833444966, -71.1145822599637, -71.1145823226728, -71.1145835326233, -71.1145856719485, -71.1146970630635, -71.1148438338615, -71.1150175778867, -71.1151440378093, 
-71.115198150305, 42.3723942915007, 42.3724839020928, 42.3725089383476, 42.372539406176, 42.3725760062051, 42.3726249411699, 42.37265186983, 42.3726788565325, 42.3726920573889, 42.3728497128762, 42.3728774852905, 42.3729038939924, 42.373113642801, 42.3731677845798, 42.3733004619112, 42.3733191766996, 42.3733647890186, 42.3733944613876, 42.3734316819907, 42.3734654250595, 42.3735074055671, 42.3735995617908, 42.3736600474513, 42.3737136317222, 42.3737575766032, 42.3737939471022, 42.3738618438769, 42.373957816296, 
42.374498622134, 42.3746124090238, 42.3747508945115, 42.3749860528275, 42.3752465701916, 42.3755084128732, 42.3755323961303, 42.3755563748438, 42.3755789752864, 42.3756022564521, 42.3756241603278, 42.3756453726718, 42.3756679479341, 42.3756884581808, 42.3757082739452, 42.3757267124148, 42.375743085988, 42.3757538280095, 42.3757580812814, 42.3757388540033, 42.3758010814647, 42.3758092145505, 42.3758159732844, 42.3758213581577, 42.3758246843955, 42.375826637141, 42.3758285759797, 42.3758291436602, 
42.3758286071774, 42.3758276524564, 42.3758247900944, 42.3757837981789, 42.3754521979916, 42.3752362318019, 42.3751265220375, 42.374825704493, 42.3748174398378, 42.3748091784053, 42.3748009481318, 42.3747912934489, 42.3747816699255, 42.3747720504933, 42.3747617489006, 42.3747514501596, 42.3747411562541, 42.3747308661924, 42.3747205799744, 42.374709610852, 42.3742729904368, 42.3736841922843, 42.3730289403683, 42.3725841375825, 42.3723942915007)))",0.3339383393417646
147-60,7773,0,1147100,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1103308367587, -71.1103364138742, -71.1106150846753, -71.1107978511038, -71.1105288366185, -71.1105255996938, -71.1103308367587, 42.3813949262175, 42.3813908290037, 42.3811797931891, 42.3812881163341, 42.381547892497, 42.3815506256078, 42.3813949262175)))",0
129-47,109944,16833000,27486000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1147336639496, -71.115960732482, -71.1159633180317, -71.1159658082813, -71.1159679528138, -71.1159636829376, -71.1159636537832, -71.1159633697822, -71.1159624197519, -71.115960799527, -71.1159589244555, -71.1159565725274, -71.1159537724143, -71.1159505324462, -71.1159470334663, -71.1159428314547, -71.1159386706095, -71.1159338067326, -71.1159289058537, -71.1159238241314, -71.1159182655527, -71.1159127069738, -71.1159069263847, -71.1159011129593, -71.1158953407011, -71.1155716689905, 
-71.1155603423113, -71.115491851698, -71.1154842251838, -71.1148844848967, -71.1148762507591, -71.114826813984, -71.1148083247237, -71.1147988008658, -71.1147499461547, -71.115267056001, -71.1152586060726, -71.1147421646114, -71.1147336639496, 42.3633194470063, 42.3632137876178, 42.3633242454471, 42.3634443072329, 42.3637797780748, 42.3641783412877, 42.3641831433284, 42.3641872584983, 42.3641913714445, 42.3641961681725, 42.3642002780299, 42.3642037002753, 42.3642078070438, 42.3642112263238, 42.3642146447389, 
42.3642180608063, 42.3642207909913, 42.3642235188287, 42.3642262465422, 42.3642282876319, 42.3642296411093, 42.3642309945864, 42.3642323473219, 42.3642330139277, 42.364232994651, 42.3642531798828, 42.3642538280439, 42.3642597732724, 42.3642604337958, 42.3643098786954, 42.3642583996442, 42.3639426650065, 42.3638252662605, 42.3637607759428, 42.3634285787067, 42.363384333447, 42.3633321805343, 42.3633757291112, 42.3633194470063)))",0.3798145265010492
160-36,2862,1069100,1635300,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1178608180149, -71.1179037334654, -71.1179813223179, -71.1179780160422, -71.1180683185502, -71.1181701465528, -71.1181449103343, -71.1181145546703, -71.1178608180149, 42.3722042224884, 42.3721083224713, 42.3721291607232, 42.3721373819639, 42.3721610064522, 42.3721880717785, 42.3722305485882, 42.3722812131762, 42.3722042224884)))",0.3953187398313859
136-23,6821,2499800,3949500,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1135232552046, -71.1132104517429, -71.1132645206788, -71.1136039285515, -71.1135370994729, -71.1135232552046, 42.3741908467603, 42.3740532777876, 42.3739080236984, 42.373967475814, 42.3741963814174, 42.3741908467603)))",0.3876079574527468
149-101,5053,0,0,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.114299021394, -71.1144514553976, -71.1144183708427, -71.1146186299522, -71.114623432473, -71.114644756405, -71.1147114832909, -71.1143661664104, -71.1143349399367, -71.114299021394, 42.3812848150133, 42.3812091780535, 42.3811720222513, 42.381071162712, 42.3810787249876, 42.381108295151, 42.3812004449283, 42.3813591779669, 42.381324587214, 42.3812848150133)))",NA
132-112,2799,1049700,1771900,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1146580270982, -71.1146854772268, -71.1148644894488, -71.1147891937072, -71.1146580270982, 42.3696676171519, 42.3694927742825, 42.3695386510484, 42.3697009853971, 42.3696676171519)))",0.3720229656932237
134-1,30901,23980900,21161700,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1142340606999, -71.1146121350871, -71.1146519378752, -71.1147371105869, -71.1151550825087, -71.1150968359443, -71.1150958982618, -71.1150942986403, -71.1150924356327, -71.1150900960517, -71.1150861650317, -71.1150819791424, -71.1150803902086, -71.1150792078433, -71.1150764323692, -71.1150736610702, -71.1142601822346, -71.1142340606999, 42.3719842534054, 42.3715450967617, 42.3715781590009, 42.3716477321757, 42.371991482005, 42.3722039254201, 42.372205980338, 42.3722073470225, 42.3722094262849, 
42.3722107630526, 42.3722121219358, 42.3722127939475, 42.3722124044602, 42.3722120986556, 42.3722120893682, 42.3722113940762, 42.3719912011892, 42.3719842534054)))",0.531225494322436
169-12,31774,2751300,4130600,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1202968846867, -71.1202363454376, -71.1203598522415, -71.120387603858, -71.1203965925985, -71.1204058486275, -71.1204148784931, -71.1204239167578, -71.1204326956394, -71.1204371077832, -71.1204445175459, -71.1204517052625, -71.1204584159963, -71.1204651308464, -71.1204716236501, -71.1204777134859, -71.1205943247929, -71.1206694955898, -71.1210585395433, -71.1210606160733, -71.1212457207234, -71.1210528576728, -71.1209449514507, -71.1208567619554, -71.1208161356104, -71.1207339617496, 
-71.1206638934723, -71.1206179625196, -71.1204633758394, -71.1204599548536, -71.1202968846867, 42.3745708197562, 42.3744526248273, 42.3744571485999, 42.3744579262006, 42.3744586418808, 42.3744579864064, 42.3744580162029, 42.3744566465497, 42.3744553309215, 42.3744539734437, 42.3744526258564, 42.3744512775359, 42.3744492416234, 42.374446519706, 42.3744437970557, 42.3744403870576, 42.3743913784282, 42.3743593834861, 42.3741967074177, 42.3741960282401, 42.3744573246698, 42.3745643943186, 42.3746244083819, 
42.374673511043, 42.374696701745, 42.3747423940511, 42.3747812660388, 42.3748064972321, 42.3748931390223, 42.3748896702053, 42.3745708197562)))",0.3997878492858077
137-35,18262,8056400,17045300,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1137365925524, -71.1135565263579, -71.1136093352094, -71.1136238333454, -71.1136728152137, -71.1136730540216, -71.1136737739294, -71.1136753818538, -71.1136772449767, -71.1136798110776, -71.1136812257501, -71.1136844537987, -71.1136897912845, -71.1136934962423, -71.1136971970098, -71.1137008935871, -71.1137043681185, -71.1137075794061, -71.1137758130266, -71.114035443779, -71.1139997053571, -71.1139427697737, -71.1137365925524, 42.375084072939, 42.3750628876369, 42.3748270747919, 
42.3747619517643, 42.3745467065672, 42.3745439632965, 42.3745412216415, 42.3745385104094, 42.374536431171, 42.3745343817342, 42.3745330144487, 42.3745316532529, 42.3745302991409, 42.3745296255646, 42.3745296379923, 42.374530336424, 42.37453103411, 42.37453241693, 42.3745704044813, 42.3747132542007, 42.374875034566, 42.3751080896616, 42.375084072939)))",0.32095037387906
132-24,3712,1224200,1181300,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1146122715471, -71.1146327111775, -71.1146338959479, -71.1149182366398, -71.1148465467366, -71.1146122715471, 42.3699679401327, 42.3698383510452, 42.3698321808445, 42.3699312337992, 42.3700483030001, 42.3699679401327)))",0.5089170650592393
170-35,28140,30381900,11886300,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1215132270174, -71.1219350628106, -71.1220433922191, -71.1221691391542, -71.1222375641046, -71.1224036060532, -71.1219669558739, -71.121932426623, -71.1218425963696, -71.1215132270174, 42.3755997387886, 42.375258117033, 42.3751706627283, 42.3752588860809, 42.3753091900947, 42.3754297883352, 42.3757672470032, 42.3757424368919, 42.3758306104742, 42.3755997387886)))",0.7187885928428464
157-51,27076,11700800,17253200,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1187191835806, -71.118551971855, -71.1183306661486, -71.1181042572901, -71.118146805263, -71.1188148997779, -71.1187728373048, -71.1187191835806, 42.3804077267145, 42.3804002848155, 42.3803899740404, 42.3803789324417, 42.3799647193197, 42.3799957476096, 42.3804099625701, 42.3804077267145)))",0.40411687504317195
162-32,7165,2644800,2006200,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1198040031968, -71.1198103271376, -71.1199379106686, -71.1199603402131, -71.1201654871611, -71.1200915193535, -71.1201242766748, -71.1201692757092, -71.1201219195783, -71.1198040031968, 42.3715363053758, 42.3715246914049, 42.3713055596724, 42.3713111219261, 42.3713879475658, 42.3714912920797, 42.3715826407126, 42.3716013118062, 42.3716670131926, 42.3715363053758)))",0.5686519028165986
135-43,8985,1250700,961500,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1107146698505, -71.1107975056564, -71.1108133768636, -71.1113102702704, -71.1112817687601, -71.1112124438424, -71.1108485194846, -71.1107146698505, 42.3723318707314, 42.3722093536948, 42.372186082759, 42.3723668136976, 42.37240993656, 42.3725139771009, 42.3723808388613, 42.3723318707314)))",0.5653647952264714
162-7,4137,1072300,807700,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1195805689185, -71.1196575117068, -71.1199181354848, -71.1198856307972, -71.1198747674646, -71.1198416212331, -71.1195805689185, 42.3719588400219, 42.3718164026314, 42.3719421194215, 42.3719996375578, 42.3719968575864, 42.3720564316449, 42.3719588400219)))",0.5703723404255319
214-51,3435,980400,1445800,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1230586397219, -71.1231216496623, -71.1228482090909, -71.1228155907575, -71.1229914653831, -71.1230561188854, -71.1230586397219, 42.3801654561724, 42.3803056100622, 42.3803486190593, 42.3802325478171, 42.3801837585175, 42.38016613393, 42.3801654561724)))",0.4040886983760613
146A-110,31385,1945100,3565400,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1097002455876, -71.1098097853214, -71.110106023974, -71.1101106543838, -71.1101886649739, -71.1102689327831, -71.1102825702376, -71.1102890469161, -71.1103004450879, -71.1103436611665, -71.1103371548849, -71.1104141012066, -71.1099307064739, -71.1097002455876, 42.3776485048813, 42.3776262378761, 42.3775648146393, 42.3775641443147, 42.377547258231, 42.3777766601396, 42.3778158367943, 42.3778158587348, 42.3778460546885, 42.3779621380786, 42.3779669181654, 42.3781709260405, 42.3782728767034, 
42.3776485048813)))",0.3529806732601397
169-81,2970,606100,1874700,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1199586997524, -71.1199542457117, -71.1200542770499, -71.1201011427193, -71.1201017800098, -71.1201020060968, -71.120101496154, -71.1201003159548, -71.1200986587782, -71.1200963313449, -71.1200935269339, -71.1200902455453, -71.1200862568919, -71.1200818652759, -71.120076996682, -71.1200716468247, -71.1200658532057, -71.1200598044896, -71.1200535707351, -71.1200470861698, -71.1200401163846, -71.1200331918494, -71.1200308588894, -71.1200262303065, -71.1200190508397, -71.1200121304257, 
-71.1200049550807, -71.1199586997524, 42.3743124462543, 42.3740929057758, 42.3740747137247, 42.3742450009743, 42.3742498052049, 42.3742552940955, 42.3742600945375, 42.3742655787839, 42.374270375437, 42.3742758558946, 42.374280648759, 42.37428475403, 42.3742895429831, 42.3742936445872, 42.3742970585979, 42.3743004984596, 42.3743038819739, 42.3743066060682, 42.374309329551, 42.374310680169, 42.374312715202, 42.3743133783481, 42.3743136176086, 42.3743140413715, 42.3743140176566, 42.374313994797, 42.3743132850769, 
42.3743124462543)))",0.24431634956465656
212-31,9153,1821800,1069100,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1230936173727, -71.1230789518054, -71.1234422342048, -71.1235678835758, -71.123596988821, -71.1232340222994, -71.1230936173727, 42.3818977632578, 42.3818805647944, 42.3817123082771, 42.3818629571185, 42.3818980391957, 42.3820628671477, 42.3818977632578)))",0.6301843716489675
214-59,3045,1108400,1188500,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1239699491465, -71.1240901751348, -71.1240987738799, -71.1241939810265, -71.1242049005446, -71.1240961930466, -71.1239699491465, 42.3799152981673, 42.3798820762366, 42.3798800462818, 42.3800957666475, 42.3801204989261, 42.3801585607312, 42.3799152981673)))",0.4825634550916453
208-3,34275,7982800,5758200,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1266277451561, -71.126632387939, -71.1268808340925, -71.1272466618408, -71.1272494458642, -71.1272522628564, -71.1272552278983, -71.1272582259091, -71.1272612279635, -71.1272642629867, -71.1272672609974, -71.1272702549647, -71.1272732859445, -71.1272762799119, -71.1272790518044, -71.1272815605664, -71.1272841063409, -71.1272864300405, -71.1272887167279, -71.127608560109, -71.1275412621774, -71.1273677225156, -71.1269584591159, -71.1266827295465, -71.1266277451561, 42.3829877048747, 
42.3829849758761, 42.3828636709568, 42.3826960967505, 42.3826947337377, 42.382694056848, 42.3826933804378, 42.3826933901509, 42.3826927138605, 42.3826927236933, 42.3826927334061, 42.3826934291222, 42.382694124958, 42.3826948206739, 42.3826955156703, 42.3826968958306, 42.3826982761107, 42.3826996556713, 42.382701035112, 42.3830320446934, 42.3830647556319, 42.3831499457385, 42.383351680309, 42.3830784374639, 42.3829877048747)))",0.5809475292919002
132-97,30502,12372000,10443900,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1139185232806, -71.1139240823319, -71.1139457878388, -71.1139735088561, -71.1138163293513, -71.1137969359463, -71.1138057724047, -71.1138286161621, -71.1138343889129, -71.1138505269835, -71.1138661916077, -71.1138944177765, -71.1139725379265, -71.1139532104632, -71.1142252878806, -71.1142202603331, -71.1142051281047, -71.1142132279843, -71.1141969192805, -71.1142276536279, -71.1142201441218, -71.1142172432235, -71.1142090508723, -71.1141965011905, -71.11445107057, -71.114422605954, 
-71.1144078165824, -71.1143990013003, -71.1142785495506, -71.1141218341916, -71.1139185232806, 42.3702166966015, 42.370178984223, 42.370030190979, 42.3698416288178, 42.3698321829738, 42.3697840965376, 42.3697429650703, 42.3696380808674, 42.3696381002478, 42.3694920323881, 42.3693507650652, 42.3693522318531, 42.3693580096444, 42.3695719552562, 42.3695941346588, 42.3696236166115, 42.3697141203575, 42.3697148335429, 42.3698101354726, 42.3698129826282, 42.3698671529357, 42.3698877237733, 42.3699446358647, 
42.3700303461328, 42.3700778489661, 42.3702732689235, 42.3703445455819, 42.3703877549393, 42.3703448179256, 42.3702894107994, 42.3702166966015)))",0.542253428530104
162-14,4800,559300,1514400,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1191092658407, -71.1190940195016, -71.1191103934271, -71.1190042158122, -71.1191151857353, -71.1192058369501, -71.1192143646815, -71.1193057191337, -71.1191918461134, -71.1191092658407, 42.371833111071, 42.3718268864203, 42.3717994999024, 42.3717634753186, 42.3715813619089, 42.3716207650873, 42.3716242234093, 42.3716636288361, 42.3718669993848, 42.371833111071)))",0.2697111443313883
